layer,wordID,meaningID,target,sesgoBase,sesgoGen,error,meanError,standardError
5,30,2,órgano,-0.05262206494808197,-0.04603682458400726,-0.006585240364074707,-0.004622940271300204,0.0014403588643609724
6,30,2,órgano,-0.05163615196943283,-0.03807537630200386,-0.01356077566742897,-0.003941354995712321,0.001524579400532206
7,30,2,órgano,-0.03132769837975502,-0.010484770871698856,-0.020842927508056164,-0.009745620428881746,0.0017659003782756401
8,30,2,órgano,-0.03175972402095795,0.003735865466296673,-0.028023858554661274,-0.018523487619104537,0.0021768395229645604
9,30,2,órgano,-0.028140675276517868,0.025736309587955475,-0.002404365688562393,-0.023498364060403818,0.0026747541127933663
10,30,2,órgano,-0.025395534932613373,0.024158019572496414,-0.0012375153601169586,-0.02948742330153572,0.0032162477756834487
11,30,2,órgano,-0.007897177711129189,0.03022202104330063,0.02232484333217144,-0.026171725233422316,0.0035033605067808075
12,30,2,órgano,-0.0016823820769786835,0.02990783005952835,0.028225447982549667,-0.030339763053950478,0.0037781454849456194
0,31,1,batería,0.47793132066726685,0.47793132066726685,0.0,0.0,0.0
1,31,1,batería,-0.060722511261701584,-0.031790804117918015,-0.02893170714378357,-0.0023471131608722375,0.0016165617937258562
2,31,1,batería,-0.12140563130378723,-0.07775850594043732,-0.043647125363349915,-0.012427985177751868,0.001649943408857901
3,31,1,batería,-0.14108037948608398,-0.09669923782348633,-0.044381141662597656,-0.011591812328217512,0.0013723649013483807
4,31,1,batería,-0.16216948628425598,-0.12428320944309235,-0.037886276841163635,-0.007010612032435676,0.0013709817700034554
5,31,1,batería,-0.18245066702365875,-0.1328398734331131,-0.049610793590545654,-0.004622940271300204,0.0014403588643609724
6,31,1,batería,-0.1843559890985489,-0.1369803249835968,-0.04737566411495209,-0.003941354995712321,0.001524579400532206
7,31,1,batería,-0.19454315304756165,-0.14289981126785278,-0.05164334177970886,-0.009745620428881746,0.0017659003782756401
8,31,1,batería,-0.1997811496257782,-0.11506417393684387,-0.08471697568893433,-0.018523487619104537,0.0021768395229645604
9,31,1,batería,-0.19065064191818237,-0.11417552828788757,-0.0764751136302948,-0.023498364060403818,0.0026747541127933663
10,31,1,batería,-0.1575859785079956,-0.07189685851335526,-0.08568911999464035,-0.02948742330153572,0.0032162477756834487
11,31,1,batería,-0.11494753509759903,-0.04698962718248367,-0.06795790791511536,-0.026171725233422316,0.0035033605067808075
12,31,1,batería,-0.10357080399990082,-0.02614624612033367,-0.07742455787956715,-0.030339763053950478,0.0037781454849456194
0,31,2,batería,0.5273458361625671,0.5273458361625671,0.0,0.0,0.0
1,31,2,batería,-0.019426630809903145,-0.0023543965071439743,-0.01707223430275917,-0.0023471131608722375,0.0016165617937258562
2,31,2,batería,-0.06903108209371567,-0.060571327805519104,-0.008459754288196564,-0.012427985177751868,0.001649943408857901
3,31,2,batería,-0.0899103432893753,-0.08878028392791748,-0.0011300593614578247,-0.011591812328217512,0.0013723649013483807
4,31,2,batería,-0.10432635992765427,-0.11028727144002914,0.005960911512374878,-0.007010612032435676,0.0013709817700034554
5,31,2,batería,-0.11647661030292511,-0.11637993156909943,-9.66787338256836e-05,-0.004622940271300204,0.0014403588643609724
6,31,2,batería,-0.1151294857263565,-0.11491457372903824,-0.00021491199731826782,-0.003941354995712321,0.001524579400532206
7,31,2,batería,-0.12020207941532135,-0.12238866090774536,0.0021865814924240112,-0.009745620428881746,0.0017659003782756401
8,31,2,batería,-0.11825041472911835,-0.11715924739837646,-0.0010911673307418823,-0.018523487619104537,0.0021768395229645604
9,31,2,batería,-0.10159052163362503,-0.10775676369667053,0.006166242063045502,-0.023498364060403818,0.0026747541127933663
10,31,2,batería,-0.06397631019353867,-0.06948530673980713,0.005508996546268463,-0.02948742330153572,0.0032162477756834487
11,31,2,batería,-0.030346550047397614,-0.03689953684806824,0.006552986800670624,-0.026171725233422316,0.0035033605067808075
12,31,2,batería,-0.012972764670848846,-0.025298669934272766,0.01232590526342392,-0.030339763053950478,0.0037781454849456194
0,32,1,izquierda,0.35495755076408386,0.35495755076408386,0.0,0.0,0.0
1,32,1,izquierda,-0.0552801787853241,0.028518211096525192,-0.026761967688798904,-0.0023471131608722375,0.0016165617937258562
2,32,1,izquierda,-0.07440191507339478,-0.005799125414341688,-0.06860278965905309,-0.012427985177751868,0.001649943408857901
3,32,1,izquierda,-0.07772894948720932,-0.01723487861454487,-0.06049407087266445,-0.011591812328217512,0.0013723649013483807
4,32,1,izquierda,-0.11005111038684845,-0.04654999077320099,-0.06350111961364746,-0.007010612032435676,0.0013709817700034554
5,32,1,izquierda,-0.1111288070678711,-0.05543788895010948,-0.05569091811776161,-0.004622940271300204,0.0014403588643609724
6,32,1,izquierda,-0.09862566739320755,-0.06424249708652496,-0.03438317030668259,-0.003941354995712321,0.001524579400532206
7,32,1,izquierda,-0.08123041689395905,-0.03934311121702194,-0.0418873056769371,-0.009745620428881746,0.0017659003782756401
8,32,1,izquierda,-0.11496327072381973,-0.03660883754491806,-0.07835443317890167,-0.018523487619104537,0.0021768395229645604
9,32,1,izquierda,-0.13026274740695953,-0.04708890989422798,-0.08317383751273155,-0.023498364060403818,0.0026747541127933663
10,32,1,izquierda,-0.13750624656677246,-0.02760390378534794,-0.10990234278142452,-0.02948742330153572,0.0032162477756834487
11,32,1,izquierda,-0.13998757302761078,-0.012432865798473358,-0.12755470722913742,-0.026171725233422316,0.0035033605067808075
12,32,1,izquierda,-0.14404325187206268,0.012197591364383698,-0.13184566050767899,-0.030339763053950478,0.0037781454849456194
0,32,2,izquierda,0.5257730484008789,0.5257730484008789,0.0,0.0,0.0
1,32,2,izquierda,-0.024536985903978348,-0.015252131968736649,-0.0092848539352417,-0.0023471131608722375,0.0016165617937258562
2,32,2,izquierda,-0.0399557463824749,-0.02647271379828453,-0.013483032584190369,-0.012427985177751868,0.001649943408857901
3,32,2,izquierda,-0.03289799019694328,-0.02419402450323105,-0.008703965693712234,-0.011591812328217512,0.0013723649013483807
4,32,2,izquierda,-0.035542406141757965,-0.04054272547364235,0.005000319331884384,-0.007010612032435676,0.0013709817700034554
5,32,2,izquierda,-0.023195547983050346,-0.02258070558309555,-0.0006148423999547958,-0.004622940271300204,0.0014403588643609724
6,32,2,izquierda,-0.004723088815808296,-0.015812110155820847,0.01108902134001255,-0.003941354995712321,0.001524579400532206
7,32,2,izquierda,0.0029411669820547104,-0.010440031066536903,0.007498864084482193,-0.009745620428881746,0.0017659003782756401
8,32,2,izquierda,-0.02328762784600258,-0.02717418037354946,0.0038865525275468826,-0.018523487619104537,0.0021768395229645604
9,32,2,izquierda,-0.03646761178970337,-0.04913174733519554,0.012664135545492172,-0.023498364060403818,0.0026747541127933663
10,32,2,izquierda,-0.04541601985692978,-0.04681194946169853,0.001395929604768753,-0.02948742330153572,0.0032162477756834487
11,32,2,izquierda,-0.04579564929008484,-0.04147481173276901,-0.004320837557315826,-0.026171725233422316,0.0035033605067808075
12,32,2,izquierda,-0.0615641213953495,-0.04026948660612106,-0.02129463478922844,-0.030339763053950478,0.0037781454849456194
0,33,1,partido,0.28671640157699585,0.28671640157699585,0.0,0.0,0.0
1,33,1,partido,-0.00953996367752552,0.014657304622232914,0.005117340944707394,-0.0023471131608722375,0.0016165617937258562
2,33,1,partido,-0.028780758380889893,-0.007674588821828365,-0.021106169559061527,-0.012427985177751868,0.001649943408857901
3,33,1,partido,-0.042927585542201996,-0.03176066651940346,-0.011166919022798538,-0.011591812328217512,0.0013723649013483807
4,33,1,partido,-0.061463650315999985,-0.06663288176059723,0.005169231444597244,-0.007010612032435676,0.0013709817700034554
5,33,1,partido,-0.0650370642542839,-0.07776148617267609,0.012724421918392181,-0.004622940271300204,0.0014403588643609724
6,33,1,partido,-0.03832607716321945,-0.06561219692230225,0.027286119759082794,-0.003941354995712321,0.001524579400532206
7,33,1,partido,-0.0477331280708313,-0.07275382429361343,0.025020696222782135,-0.009745620428881746,0.0017659003782756401
8,33,1,partido,-0.06844283640384674,-0.0753064975142479,0.0068636611104011536,-0.018523487619104537,0.0021768395229645604
9,33,1,partido,-0.06426882743835449,-0.05895507335662842,-0.005313754081726074,-0.023498364060403818,0.0026747541127933663
